x,y
44.982429564154636,23.732317713578997
59.15402117702074,27.28020609080915
53.287511096596845,22.394533700974463
44.70239796232961,26.502878063886033
55.13267433113356,23.285918036022444
50.9707754934804,25.843218932837164
59.68644990532889,27.454937718838863
42.979469061226474,23.884633659345198
46.723378534022316,25.0299997934459
46.078918468678424,28.22715895562871
35.364850518678814,15.132343265065671
52.96120277064576,25.131226708856026
52.610552721798896,21.411457781987913
50.05113456642461,22.804100982831745
47.65412866624853,25.713566798348527
35.84629257949586,21.70808937297469
45.79354677234641,18.28594676528508
46.572854834732304,27.634457017894455
41.97722730778381,27.76680294791666
48.387142883339905,26.26074595778846
54.040508568145384,36.40423334686302
68.8618590121053,30.561983510534784
51.74577812831839,19.64961554760211
52.57550390722764,17.39415070909243
49.25554084233833,32.107991978615075
30.812287847009586,18.677972205275083
49.73486124550783,24.58950726820164
50.60230209941027,26.700994181304235
74.63242112485287,31.68876532593455
48.076390352188774,36.26695507417852
53.015473423336125,27.1538426215442
49.65288230294757,25.373415124498248
38.31321962380468,22.7854429313958
61.42822814515021,33.11916023125867
57.519330326867745,29.87908528482953
57.910319470430466,25.002787457988674
40.906125452052606,22.81040451170628
64.02794310936099,41.42409403705567
35.98148937207719,24.717844916813483
55.868570938002705,35.900218602198336
71.90455625809979,33.39619974689397
40.09463674869312,15.099294273053655
44.33702270397228,21.5395767514879
50.99651365087641,25.776881386881676
44.96524345883801,27.95357932177375
34.493365689338674,8.78435969609524
50.68562974806027,32.9905664713332
39.37696286273895,18.898441938474527
54.73592430635182,25.23355680343881
40.80575765766197,15.342356952530148
65.4993440501754,24.47538866575885
42.16746707663763,25.199586458128387
46.77938483794324,23.75628225491364
58.135172173696695,22.617781588143078
37.69135683566045,12.370284557512145
52.27459934604129,24.458376176570006
63.07142754282428,39.88082139785911
33.92516765438772,15.664627070375836
51.84633858532304,18.40745452707099
52.598827942484235,25.070698650812396
57.8182287177731,27.545496510148197
37.63049289121918,5.330813230901731
36.795433869157236,18.126242601989556
55.21941565616898,26.455035177041097
52.96984673233186,29.96595519023302
52.504928503458764,35.49724472645611
53.46448209496975,32.36506619522366
43.19975278421509,20.255432939333392
52.322536971610035,20.628638942096664
52.93072473298681,39.33216138274271
42.85648581973632,21.7243350799406
68.65774511144757,34.398519015288514
54.73832920911788,27.24853916900892
38.08696502797351,20.03390631782603
56.5655360863383,27.560965983549437
40.253183297726785,17.258281614462213
57.87084603742452,26.2011283125103
61.58595579007404,30.629211543957027
41.7931768164829,18.179464552572625
59.63376129244322,26.252651732835787
54.12780926936498,27.596055773141973
58.2206015999449,27.83541471286817
68.96792982653947,42.00392985618318
47.54611883997129,10.518210378020587
42.4626383564251,26.68885343782486
41.10485570374477,26.78285381436053
41.841897150345616,10.55399741313206
49.228982905858956,22.901053482527736
53.41151974816644,24.848555544104265
52.766907993300194,19.34589552306099
58.27183249036024,25.246832807225744
50.13001891877907,19.512130232060393
64.53534077157317,41.0290226029047
47.35343166762044,28.355107799547525
77.20169166589619,44.95862130791889
56.25667347765006,31.736697059041205
41.42842443583717,15.06895336183244
39.29107501938888,17.02293617829557
54.824724152431855,29.85923488235552
47.76537214674149,17.772047028911018
57.14000494092092,32.1349946213224
54.73237624573545,26.16456113207705
49.271710873431275,22.76175139896765
41.532062819315954,24.320831250675432
34.851527753141355,19.647080434000877
45.53485047932979,20.962594410569494
58.56398794323472,35.0786429884386
52.14093744130204,20.665152082651534
37.542612212880115,21.850984141161376
51.73180925851182,28.831410919097827
53.85317379728837,25.378854702074236
41.16142563798867,22.211377930204925
51.53725105945528,19.513057647801126
50.58208718446,29.911178688264506
38.57029702169377,18.36063782863194
53.577873603482836,24.17532169914622
55.60784526368234,33.04896876102562
60.830512431752766,26.893537763162588
60.53802052034903,23.226703778356715
36.22330632042909,10.328507292595026
40.62174960084877,23.340924557152583
55.1503526720866,21.173029573561884
55.13785950912209,36.34290066448287
55.150476863060476,17.16559139211163
88.52731490654722,52.7459392947238
55.70890510693167,28.909539889478925
61.35565640180599,30.19426264155103
59.54001763493203,27.045413383421266
56.51391251305798,30.252636828289344
46.84730755359654,23.23548026467403
57.589692204932675,34.31135551254894
42.27174785462428,21.70701217062234
47.63181393259991,24.567415773609344
45.14636452170897,20.755121199785204
50.81874139386323,25.124642578326277
73.14658566673509,38.112301677827844
31.32734807408252,7.112832073758131
56.86260190374514,21.690373841344005
33.87284128810349,20.65274111416532
45.280681342105666,23.49466786169254
60.889505969673664,29.524836303073435
50.64280019095463,25.413569760804283
39.22255222070694,21.349184637161823
42.84696290740032,18.724683052153352
56.79597748934676,24.50646511766182
42.69633368282864,22.327393116902726
52.16458589581975,21.190429059834713
50.45571839903814,27.26912297809143
43.483996523941826,13.22908024078171
71.43944089325325,40.865498633254845
56.33919022318011,30.53258252365527
29.74857413342393,16.154435738281343
51.86454314769428,30.84572649357471
43.38213535231612,30.018439898470945
58.52433334796224,34.33401699907177
42.07479261567299,11.83302515117827
48.85263558533101,18.028432958986997
55.049872789804574,24.400843506423893
58.657551941701215,29.459231221904776
37.997035929442234,21.586813067066732
46.654987641590516,19.69877475502793
45.25054688839044,23.55910726658061
43.46670767426288,17.956439175364828
67.65454240281096,30.76968218644574
54.049817109609556,19.991603070563666
37.391160456649544,14.079413997770251
59.17861947054776,22.83088670719221
71.22156197012633,30.731414720176502
60.32465260551147,35.43053528579493
34.80630034045987,12.65615572607022
45.15765927133749,35.740739959855695
62.669111491866225,33.801145250337555
42.92330534381219,22.385833290380464
54.43819428146229,22.927308239825077
57.74634053429337,32.37471966419164
40.730695284219166,17.487158510920715
49.404746439382,25.31242229291781
17.58732659930927,21.594085990998607
39.756123586657104,19.397762294705302
47.4743184860684,29.48352587446258
37.52216818035151,15.245201964546316
66.32411303931636,32.98711406717337
35.69858622039367,26.703296288374386
45.599555133030165,19.664942277576245
51.30740577286091,34.7159456764151
64.41273289066116,35.74512612260796
35.6413784882056,15.008355364631463
61.63163752154959,33.9778574560524
50.10233061019587,29.913937553231584
40.18491348952049,23.201506555846226
54.62103474263271,19.45939377186407
51.9905969557347,22.35961259874301
43.99783122841205,20.761322436448502
50.69802084990019,24.976843279449863
46.1468640313824,26.176792503444588
51.13517345251248,26.45609173092251
56.62130674521047,21.633931579054728
65.86016816145352,34.83107333575657
37.62184501173151,21.86385123228487
71.33033374656267,38.46411911293654
30.479122004774982,20.6434646301606
48.482149049644164,28.4106852975666
55.883172064845766,30.237486428565067
52.809918677350325,26.05413078138193
43.77300480179406,13.581697733317073
47.918777496427246,26.107479843876554
45.06999065341167,23.573433762521393
44.106352430557884,23.41107040125581
58.496020970210246,22.864267606003576
53.57015485965047,21.379794727783924
43.070904047393455,26.801216290361246
58.995998754332504,29.300223607882977
53.072995208766095,29.944001091246168
58.1286211883896,29.205902474847107
56.29628841923612,28.296924907096788
41.710049890779274,25.546443975269625
44.39818959803031,19.618871157928282
57.472936051232615,29.217071910321224
56.10370265433465,25.74047488364211
49.79098406035852,22.72301089301768
51.17327383308782,24.04077629920071
62.77664895788425,32.49899333711069
44.0842861116417,19.648399947503464
55.470973811700375,34.01426753371779
47.97807347566106,19.516000226733013
47.8231879677278,22.977235763057102
60.9877685198719,28.295228968565077
58.2541634898803,36.36197116670881
58.135096360006386,30.050322062561065
63.05478807154329,36.68661673311482
50.21003841632759,17.677217342978935
56.81952971294964,29.745016185821115
46.89733243406544,27.896820195149907
53.24166352488442,27.03225170881933
48.698569456323156,29.676686603488335
50.96995964992718,22.89853757446173
55.95157025436914,35.022522328112466
41.81779316766527,32.403387201928886
70.9238727568546,33.64774357622901
39.93982618500298,17.74240048549763
37.85811387212268,26.195979321649844
61.581108735000676,38.6884150961539
57.91662693962936,26.344013334048338
56.24119817052155,26.01966499978149
56.2834550926428,26.732804502018862
49.87753227153085,18.21651358059404
41.02745628514168,15.92046841014985
50.75804558193726,20.35831895720829
43.22838288487888,17.775203616918798
59.75119733417751,29.70217423015485
48.52942618497861,25.43578675517191
41.745028032074885,28.625016480107828
46.78614158347007,18.40130058804108
54.12931454275624,31.986269263761038
44.36275447196025,21.11143301485258
41.77779604433569,20.64157947390568
52.436872114919126,29.592533518292583
52.44966571108723,20.61122274773212
44.9305682462887,24.377332854064605
45.289616943816775,23.477069512973667
52.32049937357636,28.622506006828925
35.51915658502676,19.205421512052467
35.92536225623445,30.239181827671697
42.81555778747564,18.219078972481242
47.86552848288153,21.277779466431678
53.10907565598005,23.438835195866204
64.75356216949552,29.599395488946488
58.576596232020194,26.10136247947751
48.40061470036573,30.14539000572062
49.80983792097311,32.00744020043583
39.97470635362191,17.133621708063576
49.8148686400761,20.745656454516904
47.11341361079862,25.913784587331328
53.227185603380896,23.85247758028559
41.727690564476774,24.02850437101594
55.193465142411725,28.611347675462362
65.32738913002578,25.08497399002673
48.91239851543143,32.19372526436602
54.01711722098941,35.987946975972314
56.90143991711113,25.386776506133632
45.987795281141636,21.055389840890896
52.24092481810417,27.54978936267661
50.12592400781795,26.7352459538441
50.97676098548832,28.78110185610831
42.26990216144534,31.185973774554416
50.245101742589426,24.237814733824464
54.979982912454496,23.498505233534978
64.51143607795042,25.359121898902576
59.59270826085207,26.14170393071644
71.53182457511556,35.6002774231888
42.326524371119504,30.136051503148693
58.723206367206785,26.773546688422535
51.83342005738352,27.035649786886253
71.89802933217672,35.866900185724596
41.91701714644849,26.90047494046466
41.602781578192236,33.43605291846423
44.00607354555978,19.348692908178286
28.76104275690193,11.933324165859855
44.74244978319239,27.592029276941556
42.40867338446302,24.61379414036307
51.50393786476208,34.98550556106121
53.41755975777159,29.628420805515617
68.76170839215887,32.58439374214414
59.5042383818605,32.7053933443918
44.23096344337597,27.658999624602522
41.01585328651642,24.61033754924503
54.919191715065054,29.995966013069015
36.797667929793576,23.732207412842556
68.31458765854353,40.00377178150013
61.79440120721287,37.80799555879407
45.30824347895295,25.89767117742469
32.868654709091224,15.59873695296134
63.538723741654124,32.502930302993676
48.85460154747382,30.459845606278694
62.378163119734616,27.104403204931128
34.05572341205633,18.871228250392672
44.00624977046227,20.03643082359433
50.05243699718183,25.169942613265
50.46980593764742,31.627162281860205
45.49934528520756,23.705167982703298
56.228499323474985,28.346432402518236
39.32379570617405,12.86261714818743
48.576205149787064,28.019370405029637
51.20295631711899,28.82889906426487
55.14438834058749,38.388467786821046
57.1161487808889,27.019183215679444
38.75357908162131,20.47254117913035
34.65885829264378,18.576347564875665
62.77676821898509,39.275650508309916
53.323140119795916,26.185092397963196
42.51513463443446,22.652674946068927
65.51151975522524,35.795242426195315
51.156746342928585,26.511418787246082
61.792971840638266,28.66431784756649
50.67518481410109,26.308042371542083
70.60747924881987,40.6718983737088
67.55340842443204,28.644127715160717
47.51035851520926,24.42002762833901
59.71570950954356,26.357250680075914
56.45375949585147,34.20211289254995
63.68631557532349,24.22722326374287
40.35076539419896,17.380773460741537
56.86051459998439,30.3163166753148
60.58424486849588,38.11974258041964
32.41260513576886,15.87755126251949
38.16741487334225,16.307709803205135
29.607678222398995,24.20962445840245
47.305931655554424,16.412896325695993
57.17542255795962,17.5936814958794
65.02357052096028,34.7118575107468
50.74094780419775,22.86020278033582
66.28615545571292,28.03691364220289
36.198985417851084,21.64127494542231
32.96617560644845,17.70209137208022
49.44452301103381,21.90186835183326
53.840654489393074,20.518805251342066
49.67305251905907,29.198812900930257
29.325578999601234,17.913795389593922
49.10879960487212,24.058520483539144
36.95530499495147,27.710837477714065
56.69672548830039,22.99793891251943
53.66598246096848,19.205365375860545
40.60120213672645,16.841060718957003
44.861330826633065,22.202735331539042
39.40786478111048,20.9206296371687
49.37320902726828,23.48042422435249
59.551423205012384,31.535988585077675
40.14273953664456,13.813672647370062
55.040465155178445,34.73905559795552
44.69742381627559,21.93795601617495
42.07127167737656,26.622114996628916
48.929696400454425,26.178474932115734
39.64757677580626,22.107554483672047
44.46350694652818,25.080589874425108
38.021221074111516,21.24915333714233
69.6472513291639,38.03723946391967
50.35263551971729,31.8220804105208
43.00274492007414,22.483978308544422
52.13979910734222,29.614918341613674
48.8767195030917,23.989681280109718
47.79030400466777,31.095738079581245
56.14166700043425,24.688871989920777
57.57507710047305,37.79224071479061
44.69498852389472,22.146704508725644
44.2418175935532,14.96703328618636
47.24948302848356,24.265263588795726
26.98078835264415,10.085135888947672
34.84808937801448,21.62726243395086
63.66874267444525,28.571251440710668
66.44967713501283,30.99392140143252
47.50963960443622,14.307116147490454
55.765569630557664,25.62125321903345
53.112501545435364,14.4368541395729
80.78880808455239,32.474889924847574
61.195749114345766,34.39994783789437
48.72082408519233,28.289412835850328
40.44459559399574,22.349585605922694
33.93553679742428,12.132887683066073
52.03463635867223,25.778761398626216
42.436492547156966,21.20023357812564
35.77746290402326,12.096908006048917
43.534271157574736,29.28412708762312
39.18451996385605,23.97907143480638
66.87141635072564,32.3308873062145
58.816397569494505,29.542627979719907
49.92027358683383,26.002050833154676
64.79944138890026,22.191046352328677
50.77368307647618,24.150954625635105
41.38715798671736,17.28365775336969
65.23124077269657,27.607520336873705
55.38910043684659,26.28904875399352
39.62753845673544,28.80220186261533
48.09661321916392,27.25252091591701
41.24381746615243,17.76601378416223
36.172002690356635,20.94891525195911
